id_sku;cod_barras_ean;descricao;categoria;marca;fornecedor;ncm;preco_custo;lucro;icms;ipi;st;valor_liquido;estoque_atual;estoque_minimo;unidade_medida;peso;largura;altura;profundidade;localizacao;ativo;data_cadastro
527456;7,91E+12; Marca Texto Laranja Bl c/1; LUMINI INK; CIS;Setric; ; 3.55; 1.52; 13.00;;0; 5.07;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527457;7,91E+12; Marca Texto Rosa Bl c/1; LUMINI INK; CIS;Setric; ; 3.55; 1.52; 13.00;;0; 5.07;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527458;7,91E+12; Marca Texto Azul Bl c/1; LUMINI INK; CIS;Setric; ; 3.55; 1.52; 13.00;;0; 5.07;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527459;7,91E+12; Marca Texto Roxo Bl c/1; LUMINI INK; CIS;Setric; ; 3.55; 1.52; 13.00;;0; 5.07;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527460;7,91E+12; Marca Texto CIS VISTA Blister com 1 amarelo; VISTA; CIS;Setric; ; 0.97; 0.42; 13.00;;0; 1.39;12;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527461;7,91E+12; Marca Texto CIS VISTA Blister com 1 verde; VISTA; CIS;Setric; ; 0.97; 0.42; 13.00;;0; 1.39;12;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527462;7,91E+12; Marca Texto CIS VISTA Blister com 1 laranja; VISTA; CIS;Setric; ; 0.97; 0.42; 13.00;;0; 1.39;12;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527463;7,91E+12; Marca Texto CIS VISTA Blister com 1 rosa; VISTA; CIS;Setric; ; 0.97; 0.42; 13.00;;0; 1.39;12;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527600;7,90E+12; 70/113 Marca Texto Azul - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527601;7,91E+12; 70/113 Marca Texto Azul bl c/1 - CX com 24; BOSS Pastel; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527602;7,91E+12; 70/113 Marca Texto Azul; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527603;7,91E+12; 70/116 Marca Texto Verde; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527604;7,91E+12; 70/126 Marca Texto Pessego; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527605;7,91E+12; 70/129 Marca Texto Rosa; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527606;7,91E+12; 70/144 Marca Texto Amarelo; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527607;7,91E+12; 70/155 Marca Texto Lilas; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527614;7,91E+12; 70/158 Marca Texto Fuchsia; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527615;7,91E+12; 70/194 Marca Texto Cinza; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527616;7,91E+12; 70/125 Marca Texto Laranja Palha; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527617;7,91E+12; 70/112 Marca Texto Azul Nevoa; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
527700;7,90E+12; 70/116 Marca Texto Verde - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527701;7,91E+12; 70/116 Marca Texto Verde bl c/1 - CX com 24; BOSS Pastel; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527702;7,91E+12; 70/125 Marca Texto Laranja Palha - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527703;7,91E+12; 70/112 Marca Texto Azul Nevoa - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527704;7,91E+12; 70/158 Marca Texto Fuchsia - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527705;7,91E+12; 70/194 Marca Texto Cinza - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527800;7,90E+12; 70/126 Marca Texto Pessego - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527801;7,91E+12; 70/126 Marca Texto Pessego bl c/1 - CX com 24; BOSS Pastel; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527900;7,90E+12; 70/129 Marca Texto Rosa - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
527901;7,91E+12; 70/129 Marca Texto Rosa bl c/1 - CX com 24; BOSS Pastel; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
528000;7,90E+12; 70/144 Marca Texto Amarelo - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
528001;7,91E+12; 70/144 Marca Texto Amarelo bl c/1 - CX com 24; BOSS Pastel; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
528100;7,90E+12; 70/155 Marca Texto Lilas - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
528101;7,91E+12; 70/155 Marca Texto Lilas bl c/1 - CX com 24; BOSS Pastel; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
543824;7,91E+12; 76/24 Marca Texto Amarelo; Shine; STABILO;Setric; ; 5.93; 2.54; 13.00;;0; 8.47;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
543825;7,91E+12; 76/33 Marca Texto Verde; Shine; STABILO;Setric; ; 5.93; 2.54; 13.00;;0; 8.47;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
543826;7,91E+12; 76/54 Marca Texto Laranja; Shine; STABILO;Setric; ; 5.93; 2.54; 13.00;;0; 8.47;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
543827;7,91E+12; 76/56 Marca Texto Rosa; Shine; STABILO;Setric; ; 5.93; 2.54; 13.00;;0; 8.47;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
562104;7,91E+12; Marca Texto Cores Sortidas - Est com 4; LUMINI INK; CIS;Setric; ; 15.30; 6.56; 13.00;;0; 21.85;24;5.0; EST; ; ; ; ; ; Sim; 19/02/2026
568900;7,91E+12; 275/40 Marca Texto Vermelho - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
569000;7,91E+12; 275/51 Marca Texto Turqueza - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
569100;7,91E+12; 275/55 marca Texto Lilas - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
576900;7,91E+12; 275/144-8 Marca Texto Pastel Amarelo - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577000;7,91E+12; 275/126-8 Marca Texto Pastel Cor Pessego - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577100;7,91E+12; 275/116-8 Marca Texto Pastel Cor Verde - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577200;7,91E+12; 275/129-8 Marca Texto Pastel Cor Rosa - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577300;7,91E+12; 275/113-8 Marca Texto Pastel Cor Azul - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577301;7,91E+12; 275/111 Marca Texto Pastel Cor Azul - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577302;7,91E+12; 275/133 Marca Texto Pastel Cor Limao - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577303;7,91E+12; 275/140 Marca Texto Pastel Cor Coral - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577304;7,91E+12; 275/150 Marca Texto Pastel Cor Cereja - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577305;7,91E+12; 275/125 Marca Texto Laranja Palha - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577306;7,91E+12; 275/158 Marca Texto Fuchsia - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577307;7,91E+12; 275/194 Marca Texto Cinza - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577308;7,91E+12; 275/4-08-02 Marca Texto Pastel c/ cores Sotidas - Est com 4; SWING COOL; STABILO;Setric; ; 26.25; 11.25; 13.00;;0; 37.50;100;5.0; EST; ; ; ; ; ; Sim; 19/02/2026
577313;7,91E+12; 275/112 Marca Texto Azul Nevoa - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577400;7,91E+12; 275/155-8 Marca Texto Pastel Cor Lilas - CX com 10; SWING COOL; STABILO;Setric; ; 66.89; 28.67; 13.00;;0; 95.55;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
577500;7,91E+12; 275/6-08 Marca Texto Pastel c/ cores Sotidas - Est com 6; SWING COOL; STABILO;Setric; ; 42.14; 18.06; 13.00;;0; 60.20;100;5.0; EST; ; ; ; ; ; Sim; 19/02/2026
577501;7,91E+12; 275/4-08-01 Marca Texto Cores Sortidas - Est com 4; SWING COOL; STABILO;Setric; ; 28.08; 12.04; 13.00;;0; 40.12;100;5.0; EST; ; ; ; ; ; Sim; 19/02/2026
577600;7,91E+12; 275/16-8 Marca Texto Pastel c/ cores Sotidas - DP com 16; SWING COOL; STABILO;Setric; ; 107.01; 45.86; 13.00;;0; 152.87;1;5.0; DP; ; ; ; ; ; Sim; 19/02/2026
580900;7,91E+12; 7015-01-5 Marca Texto ( 9 Cores Fluo + 6 Cores Pasteis ) - DP com 15; BOSS; STABILO;Setric; ; 101.50; 43.50; 13.00;;0; 144.99;30;5.0; DP; ; ; ; ; ; Sim; 19/02/2026
764400;7,91E+12; 70/133 Marca Texto Limao - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
764401;7,91E+12; 70/133 Marca Texto Limao; BOSS Pastel; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
764500;7,91E+12; 70/150 Marca Texto Rosa Cereja - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
764600;7,91E+12; 70/111 Marca Texto Azul Nublado - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
764700;7,91E+12; 70/140 Marca Texto Coral - CX com 10; BOSS Pastel; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1131801;7,91E+12; 70/45-1 Marca Texto Cores Sortidas - DP com 45; BOSS; STABILO;Setric; ; 263.72; 113.02; 13.00;;0; 376.74;1;5.0; DP; ; ; ; ; ; Sim; 19/02/2026
1132000;7,90E+12; 70/24 Marca Texto Amarelo - CX com 10; BOSS; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1132002;7,90E+12; 70/24 Marca Texto Amarelo; BOSS; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
1132003;7,90E+12; 70/56 Marca Texto Rosa; BOSS; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
1132004;7,90E+12; 70/54 Marca Texto Laranja; BOSS; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
1132005;7,90E+12; 70/40 Marca Texto Vermelho; BOSS; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
1132006;7,90E+12; 70/51 Marca Texto Verde Escuro; BOSS; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
1132007;7,90E+12; 70/31 Marca Texto Azul; BOSS; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
1132010;7,90E+12; 70/55 Marca Texto Violeta; BOSS; STABILO;Setric; ; 6.27; 2.69; 13.00;;0; 8.96;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
1132012;7,90E+12; 15/704-70 Marca Texto Cores Sort. c/4 - EST com 4; BOSS; STABILO;Setric; ; 24.64; 10.56; 13.00;;0; 35.20;50;5.0; EST; ; ; ; ; ; Sim; 19/02/2026
1136100;7,90E+12; 70/160 Marca Texto Cores Sort. - DP com 160; BOSS; STABILO;Setric; ; 921.31; 394.85; 13.00;;0; 1316.16;1;5.0; DP; ; ; ; ; ; Sim; 19/02/2026
1142200;7,90E+12; 70/54 Marca Texto Laranja - CX com 10; BOSS; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142300;7,90E+12; 70/31 Marca Texto Azul - CX com 10; BOSS; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142302;7,90E+12; 70/24 Marca Texto Amarelo bl c/1 - CX com 24; BOSS; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142303;7,90E+12; 70/33 Marca Texto Verde Claro bl c/1 - CX com 24; BOSS; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142304;7,90E+12; 70/51 Marca Texto Verde Escuro bl c/1 - CX com 24; BOSS; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142305;7,90E+12; 70/54 Marca Texto Laranja bl c/1 - CX com 24; BOSS; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142306;7,90E+12; 70/40 Marca Texto Vermelho bl c/1 - CX com 24; BOSS; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142307;7,90E+12; 70/55 Marca Texto Violeta bl c/1 - CX com 24; BOSS; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142308;7,90E+12; 70/56 Marca Texto Rosa bl c/1 - CX com 24; BOSS; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142309;7,90E+12; 70/58 Marca Texto Lilas bl c/1 - CX com 24; BOSS; STABILO;Setric; ; 150.45; 64.48; 13.00;;0; 214.93;12;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142400;7,90E+12; 70/56 Marca Texto Rosa - CX com 10; BOSS; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142500;7,90E+12; 70/58 Marca Texto Rosa Escuro - CX com 10; BOSS; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142600;7,90E+12; 70/55 Marca Texto Violeta - CX com 10; BOSS; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142700;7,90E+12; 70/51 Marca Texto Verde Escuro - CX com 10; BOSS; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142800;7,90E+12; 70/40 Marca Texto Vermelho - CX com 10; BOSS; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1142900;7,90E+12; 70/33 Marca Texto Verde Claro - CX com 10; BOSS; STABILO;Setric; ; 58.59; 25.11; 13.00;;0; 83.70;50;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1197700;7,90E+12; 71/24 Marca Texto Amarelo - CX com 5; LUMINATOR; STABILO;Setric; ; 70.17; 30.07; 13.00;;0; 100.24;60;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1197701;7,90E+12; 71/24 Marca Texto Amarelo; LUMINATOR; STABILO;Setric; ; 15.02; 6.44; 13.00;;0; 21.45;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
1197705;7,90E+12; 71/54 Marca Texto Laranja; LUMINATOR; STABILO;Setric; ; 15.02; 6.44; 13.00;;0; 21.45;24;5.0; BL; ; ; ; ; ; Sim; 19/02/2026
1197800;7,90E+12; 71/33 Marca Texto Verde - CX com 5; LUMINATOR; STABILO;Setric; ; 70.17; 30.07; 13.00;;0; 100.24;60;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1199200;7,90E+12; 71/41 Marca Texto Azul - CX com 5; LUMINATOR; STABILO;Setric; ; 70.17; 30.07; 13.00;;0; 100.24;60;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1199300;7,90E+12; 71/40 Marca Texto Vermelho - CX com 5; LUMINATOR; STABILO;Setric; ; 70.17; 30.07; 13.00;;0; 100.24;60;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1199400;7,90E+12; 71/54 Marca Texto Laranja - CX com 5; LUMINATOR; STABILO;Setric; ; 70.17; 30.07; 13.00;;0; 100.24;60;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
1199500;7,90E+12; 71/56 Marca Texto Rosa - CX com 5; LUMINATOR; STABILO;Setric; ; 70.17; 30.07; 13.00;;0; 100.24;60;5.0; CX; ; ; ; ; ; Sim; 19/02/2026
